time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2025-01-14 12:49:31.289 UTC, , , , , , , , , ,589,3252269,104720,1232, ,9, ,21, , , , , , , , , ,9,9, , , ,4,2,9, ,44, , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,148571,390161891328,63,63,63,63, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,148571,1736858491025,,, , , , , , , , , ,3145728,148541,0,0,0,0, , , , , , , , ,3,1, , ,1, , , , , , , , , , , , , , , , , ,1,2,90916744, , , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25,17,2, , , , , , , , , , 
2025-01-14 12:50:31.291 UTC, , , , , , , , , ,589,3252269,104720,1232, ,9, ,26, , , , , , , , , ,9,9, , , ,4,2,9, ,48, , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,148571,394436345856,63,63,63,63, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,148571,1736858491025,,, , , , , , , , , ,3145728,148541,0,0,0,0, , , , , , , , ,3,2, , ,1, , , , , , , , , , , , , , , , , , , ,128665480, , , , , , , ,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25,23,1, , , , , , , , , , 
2025-01-14 12:51:31.296 UTC, , , , , , , , , ,589,3255325,107776,1232, ,9, ,169, , , , , , , , , ,9,9, , , ,4,2,10, ,247,8, , , , , , , , , , , , , ,146578,2, ,122346, , , , ,152044,394155393024,59,59,59,59, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,152044,1736858491025,,, , , , , , , , , ,3145728,152014,1,1,0,1, , ,8,4,4, ,4, ,3,5, ,8,1, , , , , , , ,1544,8,3473,9, , , , , , , , ,166414216, , , , , , , ,359, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,10, ,4, ,120,101, , , , , , , , , , , 
2025-01-14 12:52:31.299 UTC, , , , , , , , , ,589,3255325,107776,1232, ,9, ,8, , , , , , , , , ,9,9, , , ,4,2,10, ,8, , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,152044,393856679936,59,59,59,59, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,152044,1736858491025,,, , , , , , , , , ,3145728,152014,0,0,0,0, , , , , , , , ,3,2, , ,1, , , , , , , , , , , , , , , , , , , ,197871496, , , , , , , ,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, , , , , , , , , , 
2025-01-14 12:53:31.301 UTC, , , , , , , , , ,589,3255325,107776,1232, ,9, ,5, , , , , , , , , ,9,9, , , ,4,2,10, ,5, , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,152044,393542172672,59,59,59,59, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,152044,1736858491025,,, , , , , , , , , ,3145728,152014,0,0,0,0, , , , , , , , ,3,1, , ,1, , , , , , , , , , , , , , , , , , , ,241911688, , , , , , , ,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , 
2025-01-14 12:54:31.303 UTC, , , , , , , , , ,589,3255325,107776,1232, ,9, ,5, , , , , , , , , ,9,9, , , ,4,2,10, ,5, , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,152044,393307684864,59,59,59,59, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,152044,1736858491025,,, , , , , , , , , ,3145728,152014,0,0,0,0, , , , , , , , ,3,1, , ,1, , , , , , , , , , , , , , , , , ,1,2,74285648, , , , , , , ,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , 
2025-01-14 12:55:31.306 UTC, , , , , , , , , ,589,3255325,107776,1232, ,9, ,2, , , , , , , , , ,9,9, , , ,4,2,10, ,2, , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,152044,393114812416,59,59,59,59, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,152044,1736858491025,,, , , , , , , , , ,3145728,152014,0,0,0,0, , , , , , , , ,3,1, , ,1, , , , , , , , , , , , , , , , , , , ,114131536, , , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , 
2025-01-14 12:56:31.308 UTC, , , , , , , , , ,589,3263333,115448,1568, ,12, ,134, , , , , , , , , ,12,12, , , ,4,2,15, ,169,2, , , , , , , , , , , , , ,146578,2, ,122346, , , , ,160208,392899723264,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,160208,1736858491025,,, , , , , , , , , ,3145728,160178,1,1,0,1, , ,2,3,3, ,3, ,3,5, ,2,1, , , , , , , ,379,2,8164,5, , , , , , ,1,2,67869968, , , , , , , ,300, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,13, ,78,51,21,2, , , , , , , , , 
2025-01-14 12:57:31.312 UTC, , , , , , , , , ,589,3277277,129056,1904, ,12, ,315, , , , , , , , , ,12,12, , , ,4,2,14, ,433, , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,160208,392830386176,61,61,61,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,160208,1736858491025,,, , , , , , , , , ,3145728,172687,1,1,0,1, , , ,6,6, ,6, ,3,8, , ,1, , , , , , , , , ,12509,10, , , , , , , , ,99327248, , , , , , , ,591, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,27, ,210,189,15,3, , , , , , , , , 
2025-01-14 12:58:31.315 UTC, , , , , , , , , ,589,3285765,137320,2128, ,12, ,320, , , , , , , , , ,12,12, , , ,4,2,12, ,438, , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,178868,392508342272,62,62,62,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178868,1736858491025,,, , , , , , , , , ,3145728,181946,1,1,0,1, , , ,4,4, ,4, ,3,6, , ,1, , , , , , , , , ,9259,7, , , , , , , , ,139173136, , , , , , , ,571, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,18, ,180,225,15,2, , , , , , , , , 
2025-01-14 12:59:31.319 UTC, , , , , , , , , ,589,3295117,146448,2352, ,12, ,339, , , , , , , , , ,12,12, , , ,4,2,12, ,497, , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,189741,392235909120,63,63,63,63, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,189741,1736858491025,,, , , , , , , , , ,3145728,189711,1,1,0,1, , , ,4,4, ,4, ,3,5, , ,1, , , , , , , , , ,7765,6, , , , , , ,2,12,76182528, , , , , , , ,643, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,17, ,212,258,10,2, , , , , , , , , 
2025-01-14 13:00:31.322 UTC, , , , , , , , , ,589,3309405,160400,2688, ,12, ,755, , , , , , , , , ,12,12, , , ,4,2,12, ,1108, , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,203816,392063746048,64,64,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,203816,1736858491025,,, , , , , , , , , ,3145728,203786,1,1,0,1, , , ,7,7, ,7, ,3,9, , ,1, , , , , , , , , ,14075,10, , , , , , , , ,134902784, , , , , , , ,1427, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,32, ,448,617,18,3, , , , , , , , , 
2025-01-14 13:01:31.324 UTC, , , , , , , , , ,589,3309405,160400,2688, ,12, ,3, , , , , , , , , ,12,12, , , ,4,2,12, ,2, , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,203816,391749894144,64,64,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,203816,1736858491025,,, , , , , , , , , ,3145728,203786,0,0,0,0, , , , , , , , ,3,1, , ,1, , , , , , , , , , , , , , , , , , , ,153777152, , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1, , , , , , , , , , 
2025-01-14 13:02:31.326 UTC, , , , , , , , , ,589,3316541,167424,2800, ,12, ,529, , , , , , , , , ,12,12, , , ,4,2,12, ,781, , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,203816,391606042624,64,64,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,203816,1736858491025,,, , , , , , , , , ,3145728,211598,1,1,0,1, , , ,4,4, ,4, ,3,6, , ,1, , , , , , , , , ,7812,5, , , , , , ,1,1,111719192, , , , , , , ,996, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,19, ,300,462,10,1, , , , , , , , , 
2025-01-14 13:03:31.329 UTC, , , , , , , , , ,589,3316541,167424,2800, ,12, ,19, , , , , , , , , ,12,12, , , ,4,2,12, ,51, , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,211628,391436500992,64,64,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,211628,1736858491025,,, , , , , , , , , ,3145728,211598,0,0,0,0, , , , , , , , ,3,1, , ,1, , , , , , , , , , , , , , , , , , , ,143176472,1, , , , , , ,52, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34,17, , , , , , , , , , , 
2025-01-14 13:04:31.334 UTC, , , , , , , , , ,589,3316541,167424,2800, ,12, , , , , , , , , , , ,12,12, , , ,4,2,12, , , , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,211628,391261913088,64,64,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,211628,1736858491025,,, , , , , , , , , ,3145728,211598, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,6,59424736, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 13:05:31.337 UTC, , , , , , , , , ,589,3316541,167424,2800, ,12, ,28, , , , , , , , , ,12,12, , , ,4,2,12, ,73, , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,211628,392012824576,64,64,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,211628,1736858491025,,, , , , , , , , , ,3145728,211598,0,0,0,0, , , , , , , , ,3,2, , ,1, , , , , , , , , , , , , , , , , , , ,97173472, , , , , , , ,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49,24, , , , , , , , , , , 
2025-01-14 13:06:31.341 UTC, , , , , , , , , ,589,3317669,168440,2912, ,12, ,137, , , , , , , , , ,12,12, , , ,4,2,12, ,261,2, , , , , , , , , , , , , ,146578,2, ,122346, , , , ,212517,392123121664,64,64,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,212517,1736858491025,,, , , , , , , , , ,3145728,212487,0,0,0,0, , ,2,1,1, ,1, ,3,3, ,2,1, , , , , , , ,379,2,889,1, , , , , , , , ,122339296, , , , , , , ,320, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,1, ,139,117, , , , , , , , , , , 
2025-01-14 13:07:31.345 UTC, , , , , , , , , ,589,3317669,168440,2912, ,12, , , , , , , , , , , ,12,12, , , ,4,2,12, , , , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,212517,391467433984,64,64,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,212517,1736858491025,,, , , , , , , , , ,3145728,212487, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,137019360, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 13:08:31.347 UTC, , , , , , , , , ,589,3317669,168440,2912, ,12, , , , , , , , , , , ,12,12, , , ,4,2,12, , , , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,212517,391138312192,64,64,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,212517,1736858491025,,, , , , , , , , , ,3145728,212487, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,149602272, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 13:09:31.349 UTC, , , , , , , , , ,589,3317669,168440,2912, ,12, , , , , , , , , , , ,12,12, , , ,4,2,12, , , , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,212517,390940590080,64,64,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,212517,1736858491025,,, , , , , , , , , ,3145728,212487, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,2,61384912, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 13:10:31.352 UTC, , , , , , , , , ,589,3317669,168440,2912, ,12, , , , , , , , , , , ,12,12, , , ,4,2,12, , , , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,212517,390654394368,64,64,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,212517,1736858491025,,, , , , , , , , , ,3145728,212487, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,76064976, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 13:11:31.356 UTC, , , , , , , , , ,589,3317669,168440,2912, ,12, , , , , , , , , , , ,12,12, , , ,4,2,12, , , , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,212517,390437535744,64,64,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,212517,1736858491025,,, , , , , , , , , ,3145728,212487, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,88647888, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 13:12:31.361 UTC, , , , , , , , , ,589,3317669,168440,2912, ,12, , , , , , , , , , , ,12,12, , , ,4,2,12, , , , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,212517,390283526144,64,64,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,212517,1736858491025,,, , , , , , , , , ,3145728,212487, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,101230800, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 13:13:31.364 UTC, , , , , , , , , ,589,3317669,168440,2912, ,12, , , , , , , , , , , ,12,12, , , ,4,2,12, , , , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,212517,390163398656,64,64,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,212517,1736858491025,,, , , , , , , , , ,3145728,212487, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,115910864, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 13:14:31.368 UTC, , , , , , , , , ,589,3317669,168440,2912, ,12, , , , , , , , , , , ,12,12, , , ,4,2,12, , , , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,212517,390023741440,64,64,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,212517,1736858491025,,, , , , , , , , , ,3145728,212487, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,130590928, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
